Row Id.,S_CODE,S_CITY,E_CODE,E_CITY,VACATION_No,VACATION_Yes,SW_No,SW_Yes,SLOT_Controlled,SLOT_Free,GATE_Constrained,GATE_Free,COUPON,NEW,HI,S_INCOME,E_INCOME,S_POP,E_POP,DISTANCE,PAX,FARE
474,*,Atlanta             GA,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.36,3,5492.599331,"$26,993.00","$38,813.00",3532657,1653017,2137,10112,$248.49
475,*,Boston              MA,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.39,3,5559.43255,"$30,124.00","$38,813.00",5787293,1653017,2694,16050,$367.72
476,*,Burbank             CA,*,San Francisco       CA,1,0,1,0,0,1,0,1,1,3,9978.485632,"$24,706.00","$38,813.00",9056076,1653017,332,14363,$83.74
477,ORD,Chicago             IL,*,San Francisco       CA,1,0,1,0,1,0,0,1,1.2,3,5068.532206,"$29,260.00","$38,813.00",7830332,1653017,1851,20831,$291.66
478,MDW,Chicago             IL,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.2,3,5068.532206,"$29,260.00","$38,813.00",7830332,1653017,1851,20831,$291.66
479,*,Dallas/Fort Worth   TX,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.24,3,4935.183463,"$28,637.00","$38,813.00",3036732,1653017,1463,7537,$297.83
480,*,Denver              CO,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.09,3,7251.372448,"$29,055.00","$38,813.00",1862106,1653017,960,15039,$168.96
481,*,Detroit             MI,*,San Francisco       CA,1,0,1,0,0,1,1,0,1.37,3,5583.016254,"$26,506.00","$38,813.00",4459144,1653017,2084,4913,$314.88
482,*,Houston             TX,*,San Francisco       CA,1,0,0,1,0,1,0,1,1.26,3,4745.300669,"$27,211.00","$38,813.00",3770125,1653017,1637,7341,$241.04
483,*,Kansas City         MO,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.35,3,2024.970308,"$25,450.00","$38,813.00",1694803,1653017,1500,6158,$116.52
484,*,Las Vegas           NV,*,San Francisco       CA,0,1,0,1,0,1,0,1,1.06,3,4548.613398,"$24,575.00","$38,813.00",1197234,1653017,416,17840,$72.58
485,*,Los Angeles         CA,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.02,3,7664.026329,"$24,706.00","$38,813.00",9056076,1653017,341,43671,$79.23
486,*,Miami               FL,*,San Francisco       CA,0,1,1,0,0,1,0,1,1.43,3,4074.103822,"$21,207.00","$38,813.00",2105604,1653017,2579,4583,$261.67
487,*,Minneapolis/St Paul MN,*,San Francisco       CA,1,0,1,0,0,1,1,0,1.19,3,6902.154803,"$28,739.00","$38,813.00",2761118,1653017,1589,8881,$224.17
488,JFK,New York/Newark     NY,*,San Francisco       CA,1,0,1,0,1,0,0,1,1.24,3,3362.858857,"$32,991.00","$38,813.00",8621121,1653017,2574,41492,$374.40
489,LGA,New York/Newark     NY,*,San Francisco       CA,1,0,1,0,1,0,0,1,1.24,3,3362.858857,"$32,991.00","$38,813.00",8621121,1653017,2574,41492,$374.40
490,EWR,New York/Newark     NY,*,San Francisco       CA,1,0,1,0,0,1,1,0,1.24,3,3362.858857,"$32,991.00","$38,813.00",8621121,1653017,2574,41492,$374.40
491,*,Orlando             FL,*,San Francisco       CA,0,1,1,0,0,1,0,1,1.66,3,2638.871141,"$22,360.00","$38,813.00",1421287,1653017,2443,4799,$261.74
492,*,Philadelphia/Camden PA,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.41,3,3516.9699,"$27,994.00","$38,813.00",4948339,1653017,2523,8081,$326.76
493,*,Phoenix             AZ,*,San Francisco       CA,1,0,0,1,0,1,0,1,1.03,3,3405.746505,"$23,025.00","$38,813.00",2753373,1653017,646,14400,$85.52
494,*,Seattle/Tacoma      WA,*,San Francisco       CA,1,0,1,0,0,1,0,1,1.02,3,5124.224798,"$30,916.00","$38,813.00",2230831,1653017,676,20727,$81.28
495,*,Austin              TX,*,San Jose            CA,1,0,0,1,0,1,0,1,1.17,3,7262.648688,"$23,665.00","$34,880.00",1038660,1594251,1473,4071,$200.41
496,*,Boston              MA,*,San Jose            CA,1,0,1,0,0,1,0,1,1.53,3,5155.470714,"$30,124.00","$34,880.00",5787293,1594251,2682,3677,$402.02
497,*,Burbank             CA,*,San Jose            CA,1,0,0,1,0,1,0,1,1,3,9986.318727,"$24,706.00","$34,880.00",9056076,1594251,296,10770,$59.80
498,ORD,Chicago             IL,*,San Jose            CA,1,0,1,0,1,0,0,1,1.27,3,3654.112697,"$29,260.00","$34,880.00",7830332,1594251,1837,4600,$294.18
499,MDW,Chicago             IL,*,San Jose            CA,1,0,1,0,0,1,0,1,1.27,3,3654.112697,"$29,260.00","$34,880.00",7830332,1594251,1837,4600,$294.18
500,*,Dallas/Fort Worth   TX,*,San Jose            CA,1,0,1,0,0,1,0,1,1.12,3,7516.354827,"$28,637.00","$34,880.00",3036732,1594251,1436,4799,$325.02
501,*,Denver              CO,*,San Jose            CA,1,0,1,0,0,1,0,1,1.18,3,8142.602873,"$29,055.00","$34,880.00",1862106,1594251,943,4166,$263.48
502,*,Las Vegas           NV,*,San Jose            CA,0,1,0,1,0,1,0,1,1.01,3,5472.43406,"$24,575.00","$34,880.00",1197234,1594251,387,13378,$55.16
503,*,Los Angeles         CA,*,San Jose            CA,1,0,0,1,0,1,0,1,1,3,4636.253445,"$24,706.00","$34,880.00",9056076,1594251,305,26888,$58.98
504,*,Phoenix             AZ,*,San Jose            CA,1,0,0,1,0,1,0,1,1.05,3,5108.012526,"$23,025.00","$34,880.00",2753373,1594251,614,10131,$92.57
505,*,San Diego           CA,*,San Jose            CA,1,0,0,1,0,1,0,1,1,3,4956.269525,"$23,903.00","$34,880.00",2673620,1594251,419,17034,$63.39
506,*,Seattle/Tacoma      WA,*,San Jose            CA,1,0,0,1,0,1,0,1,1.02,3,5201.64848,"$30,916.00","$34,880.00",2230831,1594251,702,15072,$63.30
507,JFK,New York/Newark     NY,*,Sarasota/Bradenton  FL,0,1,1,0,1,0,0,1,1.37,3,3787.292851,"$32,991.00","$30,460.00",8621121,528868,1042,4028,$137.25
508,LGA,New York/Newark     NY,*,Sarasota/Bradenton  FL,0,1,1,0,1,0,0,1,1.37,1,3787.292851,"$32,991.00","$30,460.00",8621121,528868,1042,4028,$137.25
509,EWR,New York/Newark     NY,*,Sarasota/Bradenton  FL,0,1,1,0,0,1,1,0,1.37,3,3787.292851,"$32,991.00","$30,460.00",8621121,528868,1042,4028,$137.25
510,*,Anchorage           AK,*,Seattle/Tacoma      WA,1,0,1,0,0,1,0,1,1.02,3,6372.589251,"$28,690.00","$30,916.00",249642,2230831,1443,14474,$142.83
511,*,Atlanta             GA,*,Seattle/Tacoma      WA,1,0,1,0,0,1,0,1,1.47,3,5090.584092,"$26,993.00","$30,916.00",3532657,2230831,2182,6124,$200.20
512,*,Boston              MA,*,Seattle/Tacoma      WA,1,0,1,0,0,1,0,1,1.59,3,2705.026441,"$30,124.00","$30,916.00",5787293,2230831,2489,4560,$297.61
513,*,Burbank             CA,*,Seattle/Tacoma      WA,1,0,0,1,0,1,0,1,1.11,3,6039.760656,"$24,706.00","$30,916.00",9056076,2230831,943,5638,$97.46
514,ORD,Chicago             IL,*,Seattle/Tacoma      WA,1,0,1,0,1,0,0,1,1.25,1,4148.557379,"$29,260.00","$30,916.00",7830332,2230831,1731,10343,$260.16
515,MDW,Chicago             IL,*,Seattle/Tacoma      WA,1,0,1,0,0,1,0,1,1.25,3,4148.557379,"$29,260.00","$30,916.00",7830332,2230831,1731,10343,$260.16
516,*,Dallas/Fort Worth   TX,*,Seattle/Tacoma      WA,1,0,1,0,0,1,0,1,1.23,3,4487.067627,"$28,637.00","$30,916.00",3036732,2230831,1662,6482,$239.66
517,*,Denver              CO,*,Seattle/Tacoma      WA,1,0,1,0,0,1,0,1,1.14,3,6825.488382,"$29,055.00","$30,916.00",1862106,2230831,1028,9760,$169.92
518,*,Detroit             MI,*,Seattle/Tacoma      WA,1,0,1,0,0,1,1,0,1.42,3,5870.664159,"$26,506.00","$30,916.00",4459144,2230831,1932,2575,$285.34
519,*,Las Vegas           NV,*,Seattle/Tacoma      WA,0,1,0,1,0,1,0,1,1.16,3,2781.55356,"$24,575.00","$30,916.00",1197234,2230831,869,15887,$70.16
520,*,Los Angeles         CA,*,Seattle/Tacoma      WA,1,0,0,1,0,1,0,1,1.08,3,3905.343426,"$24,706.00","$30,916.00",9056076,2230831,957,28988,$101.64
521,*,Minneapolis/St Paul MN,*,Seattle/Tacoma      WA,1,0,1,0,0,1,1,0,1.13,3,7845.919243,"$28,739.00","$30,916.00",2761118,2230831,1402,6907,$186.96
522,JFK,New York/Newark     NY,*,Seattle/Tacoma      WA,1,0,1,0,1,0,0,1,1.52,1,2019.980267,"$32,991.00","$30,916.00",8621121,2230831,2411,10125,$289.25
523,LGA,New York/Newark     NY,*,Seattle/Tacoma      WA,1,0,1,0,1,0,0,1,1.52,3,2019.980267,"$32,991.00","$30,916.00",8621121,2230831,2411,10125,$289.25
524,EWR,New York/Newark     NY,*,Seattle/Tacoma      WA,1,0,1,0,0,1,1,0,1.52,1,2019.980267,"$32,991.00","$30,916.00",8621121,2230831,2411,10125,$289.25
525,*,Oakland             CA,*,Seattle/Tacoma      WA,1,0,0,1,0,1,0,1,1.02,3,5328.848823,"$29,846.00","$30,916.00",2237227,2230831,677,17497,$63.06
526,*,Orlando             FL,*,Seattle/Tacoma      WA,0,1,1,0,0,1,0,1,1.88,3,2012.45964,"$22,360.00","$30,916.00",1421287,2230831,2553,3183,$238.73
527,*,Phoenix             AZ,*,Seattle/Tacoma      WA,1,0,0,1,0,1,0,1,1.22,3,2963.012477,"$23,025.00","$30,916.00",2753373,2230831,1103,13153,$110.00
528,*,Seattle/Tacoma      WA,*,Spokane             WA,1,0,0,1,0,1,0,1,1,3,5552.011686,"$30,916.00","$21,300.00",2230831,403939,225,16507,$51.30
529,*,Atlanta             GA,*,St Louis            MO,1,0,1,0,0,1,0,1,1.07,3,4636.003768,"$26,993.00","$25,824.00",3532657,2549844,471,5303,$199.80
530,ORD,Chicago             IL,*,St Louis            MO,1,0,0,1,1,0,0,1,1,3,3042.248191,"$29,260.00","$25,824.00",7830332,2549844,257,24362,$76.96
531,MDW,Chicago             IL,*,St Louis            MO,1,0,0,1,0,1,0,1,1,3,3042.248191,"$29,260.00","$25,824.00",7830332,2549844,257,24362,$76.96
532,*,Cleveland           OH,*,St Louis            MO,1,0,0,1,0,1,0,1,1.04,3,3642.392809,"$26,046.00","$25,824.00",2230955,2549844,492,5629,$77.62
533,*,Dallas/Fort Worth   TX,*,St Louis            MO,1,0,1,0,0,1,0,1,1.06,3,4803.130643,"$28,637.00","$25,824.00",3036732,2549844,556,7478,$188.11
534,*,Denver              CO,*,St Louis            MO,1,0,1,0,0,1,0,1,1.08,3,4128.599529,"$29,055.00","$25,824.00",1862106,2549844,785,4186,$207.17
535,*,Detroit             MI,*,St Louis            MO,1,0,0,1,0,1,1,0,1.02,3,3363.804819,"$26,506.00","$25,824.00",4459144,2549844,447,10298,$77.46
536,*,Houston             TX,*,St Louis            MO,1,0,0,1,0,1,0,1,1.03,3,3467.695639,"$27,211.00","$25,824.00",3770125,2549844,682,7785,$105.13
537,*,Kansas City         MO,*,St Louis            MO,1,0,0,1,0,1,0,1,1,3,5034.178293,"$25,450.00","$25,824.00",1694803,2549844,244,9784,$56.80
538,*,Las Vegas           NV,*,St Louis            MO,0,1,0,1,0,1,0,1,1.28,3,3699.423728,"$24,575.00","$25,824.00",1197234,2549844,1379,4971,$141.48
539,*,Los Angeles         CA,*,St Louis            MO,1,0,0,1,0,1,0,1,1.28,3,5138.00847,"$24,706.00","$25,824.00",9056076,2549844,1602,6165,$210.16
540,*,Minneapolis/St Paul MN,*,St Louis            MO,1,0,1,0,0,1,1,0,1.03,3,4901.101337,"$28,739.00","$25,824.00",2761118,2549844,457,4826,$202.77
541,JFK,New York/Newark     NY,*,St Louis            MO,1,0,1,0,1,0,0,1,1.16,3,6275.60641,"$32,991.00","$25,824.00",8621121,2549844,877,10816,$261.63
542,LGA,New York/Newark     NY,*,St Louis            MO,1,0,1,0,1,0,0,1,1.16,3,6275.60641,"$32,991.00","$25,824.00",8621121,2549844,877,10816,$261.63
543,EWR,New York/Newark     NY,*,St Louis            MO,1,0,1,0,0,1,1,0,1.16,3,6275.60641,"$32,991.00","$25,824.00",8621121,2549844,877,10816,$261.63
544,*,Orlando             FL,*,St Louis            MO,0,1,0,1,0,1,0,1,1.29,3,4708.441389,"$22,360.00","$25,824.00",1421287,2549844,869,6082,$142.98
545,*,Phoenix             AZ,*,St Louis            MO,1,0,0,1,0,1,0,1,1.07,3,3503.222125,"$23,025.00","$25,824.00",2753373,2549844,1272,5830,$137.20
546,JFK,New York/Newark     NY,*,Syracuse            NY,1,0,1,0,1,0,0,1,1,3,2806.915805,"$32,991.00","$22,069.00",8621121,743633,199,5275,$120.84
547,LGA,New York/Newark     NY,*,Syracuse            NY,1,0,1,0,1,0,0,1,1,3,2806.915805,"$32,991.00","$22,069.00",8621121,743633,199,5275,$120.84
548,EWR,New York/Newark     NY,*,Syracuse            NY,1,0,1,0,0,1,1,0,1,3,2806.915805,"$32,991.00","$22,069.00",8621121,743633,199,5275,$120.84
549,*,Orlando             FL,*,Syracuse            NY,0,1,1,0,0,1,0,1,1.55,3,3503.113716,"$22,360.00","$22,069.00",1421287,743633,1054,3861,$119.90
550,*,Miami               FL,*,Tallahassee         FL,0,1,1,0,0,1,0,1,1.04,3,3375.369546,"$21,207.00","$21,002.00",2105604,258019,399,2789,$105.45
551,*,Atlanta             GA,*,Tampa               FL,0,1,1,0,0,1,0,1,1.01,3,4891.840077,"$26,993.00","$23,654.00",3532657,2195215,414,17437,$87.35
552,*,Boston              MA,*,Tampa               FL,0,1,1,0,0,1,0,1,1.27,3,2982.623462,"$30,124.00","$23,654.00",5787293,2195215,1183,10673,$124.82
553,ORD,Chicago             IL,*,Tampa               FL,0,1,0,1,1,0,0,1,1.14,3,2260.166436,"$29,260.00","$23,654.00",7830332,2195215,1008,17160,$127.06
554,MDW,Chicago             IL,*,Tampa               FL,0,1,0,1,0,1,0,1,1.14,3,2260.166436,"$29,260.00","$23,654.00",7830332,2195215,1008,17160,$127.06
555,*,Columbus            OH,*,Tampa               FL,0,1,0,1,0,1,0,1,1.55,3,2553.165025,"$24,502.00","$23,654.00",125722,2195215,834,4587,$106.65
556,*,Dallas/Fort Worth   TX,*,Tampa               FL,0,1,1,0,0,1,0,1,1.13,3,5565.53844,"$28,637.00","$23,654.00",3036732,2195215,936,5196,$200.69
557,*,Detroit             MI,*,Tampa               FL,0,1,1,0,0,1,1,0,1.17,3,4984.076861,"$26,506.00","$23,654.00",4459144,2195215,994,10640,$107.51
558,*,Fort Lauderdale     FL,*,Tampa               FL,0,1,0,1,0,1,0,1,1,3,3692.279314,"$26,752.00","$23,654.00",1440377,2195215,187,13264,$46.32
559,*,Hartford            CT,*,Tampa               FL,0,1,1,0,0,1,0,1,1.44,3,4633.509822,"$30,268.00","$23,654.00",1106780,2195215,1108,4410,$125.25
560,*,Las Vegas           NV,*,Tampa               FL,0,1,0,1,0,1,0,1,1.67,3,2238.077039,"$24,575.00","$23,654.00",1197234,2195215,1989,3905,$128.97
561,*,Los Angeles         CA,*,Tampa               FL,0,1,1,0,0,1,0,1,1.61,3,3873.0015,"$24,706.00","$23,654.00",9056076,2195215,2164,4065,$224.21
562,*,Miami               FL,*,Tampa               FL,0,1,1,0,0,1,0,1,1,3,5791.781215,"$21,207.00","$23,654.00",2105604,2195215,194,7464,$85.62
563,JFK,New York/Newark     NY,*,Tampa               FL,0,1,1,0,1,0,0,1,1.1,3,2422.983649,"$32,991.00","$23,654.00",8621121,2195215,1009,27103,$123.89
564,LGA,New York/Newark     NY,*,Tampa               FL,0,1,1,0,1,0,0,1,1.1,3,2422.983649,"$32,991.00","$23,654.00",8621121,2195215,1009,27103,$123.89
565,EWR,New York/Newark     NY,*,Tampa               FL,0,1,1,0,0,1,1,0,1.1,0,2422.983649,"$32,991.00","$23,654.00",8621121,2195215,1009,27103,$123.89
566,*,Philadelphia/Camden PA,*,Tampa               FL,0,1,1,0,0,1,0,1,1.15,3,6172.241633,"$27,994.00","$23,654.00",4948339,2195215,932,8064,$122.99
567,*,Pittsburgh          PA,*,Tampa               FL,0,1,1,0,0,1,1,0,1.29,3,7105.011318,"$25,054.00","$23,654.00",2374260,2195215,874,4715,$119.84
568,*,St Louis            MO,*,Tampa               FL,0,1,0,1,0,1,0,1,1.19,3,4136.634218,"$25,824.00","$23,654.00",2549844,2195215,865,4749,$135.76
569,*,Las Vegas           NV,*,Tucson              AZ,0,1,0,1,0,1,0,1,1.1,3,3552.111716,"$24,575.00","$20,375.00",1197234,766956,357,5658,$49.77
570,*,Los Angeles         CA,*,Tucson              AZ,1,0,0,1,0,1,0,1,1.05,1,3098.735869,"$24,706.00","$20,375.00",9056076,766956,447,12808,$49.02
571,*,San Diego           CA,*,Tucson              AZ,1,0,0,1,0,1,0,1,1.17,3,6167.001991,"$23,903.00","$20,375.00",2673620,766956,358,4307,$54.96
572,*,Dallas/Fort Worth   TX,*,Tulsa               OK,1,0,0,1,0,1,0,1,1,3,4601.963478,"$28,637.00","$22,956.00",3036732,754013,239,11479,$64.97
573,*,Houston             TX,*,Tulsa               OK,1,0,0,1,0,1,0,1,1.07,3,4959.214633,"$27,211.00","$22,956.00",3770125,754013,444,7782,$100.36
574,*,Albuquerque         NM,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.89,3,2225.743272,"$22,089.00","$31,981.00",668159,4549784,1643,3740,$215.57
575,*,Albuquerque         NM,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.89,3,2225.743272,"$22,089.00","$31,981.00",668159,4549784,1643,3740,$215.57
576,*,Atlanta             GA,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.12,3,6334.031869,"$26,993.00","$31,981.00",3532657,4549784,539,23531,$166.67
577,*,Atlanta             GA,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.12,3,6334.031869,"$26,993.00","$31,981.00",3532657,4549784,539,23531,$166.67
578,*,Boston              MA,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.04,3,5483.285337,"$30,124.00","$31,981.00",5787293,4549784,400,37715,$132.79
579,*,Boston              MA,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.04,3,5483.285337,"$30,124.00","$31,981.00",5787293,4549784,400,37715,$132.79
580,ORD,Chicago             IL,IAD,Washington          DC,1,0,1,0,1,0,0,1,1.09,3,5560.734403,"$29,260.00","$31,981.00",7830332,4549784,591,27713,$145.61
581,ORD,Chicago             IL,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.09,3,5560.734403,"$29,260.00","$31,981.00",7830332,4549784,591,27713,$145.61
582,MDW,Chicago             IL,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.09,3,5560.734403,"$29,260.00","$31,981.00",7830332,4549784,591,27713,$145.61
583,MDW,Chicago             IL,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.09,3,5560.734403,"$29,260.00","$31,981.00",7830332,4549784,591,27713,$145.61
584,*,Columbus            OH,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.07,3,3289.858392,"$24,502.00","$31,981.00",125722,4549784,310,6583,$100.95
585,*,Columbus            OH,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.07,3,3289.858392,"$24,502.00","$31,981.00",125722,4549784,310,6583,$100.95
586,*,Dallas/Fort Worth   TX,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.16,3,6460.840581,"$28,637.00","$31,981.00",3036732,4549784,1185,14398,$256.86
587,*,Dallas/Fort Worth   TX,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.16,3,6460.840581,"$28,637.00","$31,981.00",3036732,4549784,1185,14398,$256.86
588,*,Denver              CO,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.33,3,7046.984713,"$29,055.00","$31,981.00",1862106,4549784,1470,12410,$240.48
589,*,Denver              CO,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.33,3,7046.984713,"$29,055.00","$31,981.00",1862106,4549784,1470,12410,$240.48
590,*,Detroit             MI,IAD,Washington          DC,1,0,1,0,0,1,1,0,1.08,3,8369.876471,"$26,506.00","$31,981.00",4459144,4549784,391,7833,$205.96
591,*,Detroit             MI,DCA,Washington          DC,1,0,1,0,1,0,1,0,1.08,3,8369.876471,"$26,506.00","$31,981.00",4459144,4549784,391,7833,$205.96
592,*,Fort Lauderdale     FL,IAD,Washington          DC,0,1,1,0,0,1,0,1,1.31,3,5433.174481,"$26,752.00","$31,981.00",1440377,4549784,896,5935,$127.67
593,*,Fort Lauderdale     FL,DCA,Washington          DC,0,1,1,0,1,0,0,1,1.31,3,5433.174481,"$26,752.00","$31,981.00",1440377,4549784,896,5935,$127.67
594,*,Hartford            CT,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.04,0,5796.375386,"$30,268.00","$31,981.00",1106780,4549784,315,7688,$117.35
595,*,Hartford            CT,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.04,3,5796.375386,"$30,268.00","$31,981.00",1106780,4549784,315,7688,$117.35
596,*,Houston             TX,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.36,3,4641.264413,"$27,211.00","$31,981.00",3770125,4549784,1213,4708,$297.20
597,*,Houston             TX,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.36,3,4641.264413,"$27,211.00","$31,981.00",3770125,4549784,1213,4708,$297.20
598,*,Kansas City         MO,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.42,3,4221.561937,"$25,450.00","$31,981.00",1694803,4549784,935,5252,$182.56
599,*,Kansas City         MO,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.42,3,4221.561937,"$25,450.00","$31,981.00",1694803,4549784,935,5252,$182.56
600,*,Los Angeles         CA,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.33,3,3680.599249,"$24,706.00","$31,981.00",9056076,4549784,2300,20007,$303.82
601,*,Los Angeles         CA,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.33,3,3680.599249,"$24,706.00","$31,981.00",9056076,4549784,2300,20007,$303.82
602,*,Miami               FL,IAD,Washington          DC,0,1,1,0,0,1,0,1,1.15,3,5121.242128,"$21,207.00","$31,981.00",2105604,4549784,924,9176,$147.80
603,*,Miami               FL,DCA,Washington          DC,0,1,1,0,1,0,0,1,1.15,3,5121.242128,"$21,207.00","$31,981.00",2105604,4549784,924,9176,$147.80
604,*,Minneapolis/St Paul MN,IAD,Washington          DC,1,0,1,0,0,1,1,0,1.19,3,7968.627569,"$28,739.00","$31,981.00",2761118,4549784,916,8215,$235.10
605,*,Minneapolis/St Paul MN,DCA,Washington          DC,1,0,1,0,1,0,1,0,1.19,3,7968.627569,"$28,739.00","$31,981.00",2761118,4549784,916,8215,$235.10
606,*,New Orleans         LA,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.46,3,2946.226419,"$22,038.00","$31,981.00",1308499,4549784,956,6208,$164.30
607,*,New Orleans         LA,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.46,3,2946.226419,"$22,038.00","$31,981.00",1308499,4549784,956,6208,$164.30
608,JFK,New York/Newark     NY,IAD,Washington          DC,1,0,1,0,1,0,0,1,1,3,2487.888451,"$32,991.00","$31,981.00",8621121,4549784,217,63690,$114.35
609,JFK,New York/Newark     NY,DCA,Washington          DC,1,0,1,0,1,0,0,1,1,3,2487.888451,"$32,991.00","$31,981.00",8621121,4549784,217,63690,$114.35
610,LGA,New York/Newark     NY,IAD,Washington          DC,1,0,1,0,1,0,0,1,1,1,2487.888451,"$32,991.00","$31,981.00",8621121,4549784,217,63690,$114.35
611,LGA,New York/Newark     NY,DCA,Washington          DC,1,0,1,0,1,0,0,1,1,3,2487.888451,"$32,991.00","$31,981.00",8621121,4549784,217,63690,$114.35
612,EWR,New York/Newark     NY,IAD,Washington          DC,1,0,1,0,0,1,1,0,1,3,2487.888451,"$32,991.00","$31,981.00",8621121,4549784,217,63690,$114.35
613,EWR,New York/Newark     NY,DCA,Washington          DC,1,0,1,0,1,0,1,0,1,3,2487.888451,"$32,991.00","$31,981.00",8621121,4549784,217,63690,$114.35
614,*,Orlando             FL,IAD,Washington          DC,0,1,1,0,0,1,0,1,1.15,1,3081.344112,"$22,360.00","$31,981.00",1421287,4549784,760,14683,$125.80
615,*,Orlando             FL,DCA,Washington          DC,0,1,1,0,1,0,0,1,1.15,3,3081.344112,"$22,360.00","$31,981.00",1421287,4549784,760,14683,$125.80
616,*,Phoenix             AZ,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.58,3,2295.226844,"$23,025.00","$31,981.00",2753373,4549784,1970,5190,$279.83
617,*,Phoenix             AZ,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.58,3,2295.226844,"$23,025.00","$31,981.00",2753373,4549784,1970,5190,$279.83
618,*,San Diego           CA,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.57,3,3329.810188,"$23,903.00","$31,981.00",2673620,4549784,2259,6724,$273.83
619,*,San Diego           CA,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.57,3,3329.810188,"$23,903.00","$31,981.00",2673620,4549784,2259,6724,$273.83
620,*,San Francisco       CA,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.37,3,6865.767169,"$38,813.00","$31,981.00",1653017,4549784,2428,17938,$347.82
621,*,San Francisco       CA,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.37,3,6865.767169,"$38,813.00","$31,981.00",1653017,4549784,2428,17938,$347.82
622,*,Seattle/Tacoma      WA,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.55,3,4358.510328,"$30,916.00","$31,981.00",2230831,4549784,2317,7614,$281.06
623,*,Seattle/Tacoma      WA,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.55,3,4358.510328,"$30,916.00","$31,981.00",2230831,4549784,2317,7614,$281.06
624,*,St Louis            MO,IAD,Washington          DC,1,0,1,0,0,1,0,1,1.14,3,8117.122195,"$25,824.00","$31,981.00",2549844,4549784,699,4957,$258.37
625,*,St Louis            MO,DCA,Washington          DC,1,0,1,0,1,0,0,1,1.14,3,8117.122195,"$25,824.00","$31,981.00",2549844,4549784,699,4957,$258.37
626,*,Tampa               FL,IAD,Washington          DC,0,1,1,0,0,1,0,1,1.24,3,4580.051067,"$23,654.00","$31,981.00",2195215,4549784,815,8413,$132.94
627,*,Tampa               FL,DCA,Washington          DC,0,1,1,0,1,0,0,1,1.24,3,4580.051067,"$23,654.00","$31,981.00",2195215,4549784,815,8413,$132.94
628,*,Atlanta             GA,*,West Palm Beach     FL,0,1,1,0,0,1,0,1,1.01,3,6017.655946,"$26,993.00","$37,375.00",3532657,991717,546,7788,$104.11
629,*,Boston              MA,*,West Palm Beach     FL,0,1,1,0,0,1,0,1,1.32,3,4771.662758,"$30,124.00","$37,375.00",5787293,991717,1193,8170,$127.83
630,ORD,Chicago             IL,*,West Palm Beach     FL,0,1,1,0,1,0,0,1,1.26,3,2040.420728,"$29,260.00","$37,375.00",7830332,991717,1134,5449,$145.53
631,MDW,Chicago             IL,*,West Palm Beach     FL,0,1,1,0,0,1,0,1,1.26,3,2040.420728,"$29,260.00","$37,375.00",7830332,991717,1134,5449,$145.53
632,*,Hartford            CT,*,West Palm Beach     FL,0,1,1,0,0,1,0,1,1.36,3,3951.549733,"$30,268.00","$37,375.00",1106780,991717,1125,5243,$130.15
633,JFK,New York/Newark     NY,*,West Palm Beach     FL,0,1,1,0,1,0,0,1,1.08,3,2216.695084,"$32,991.00","$37,375.00",8621121,991717,1030,34324,$129.63
